35,0
3028,0
10021,0
13014,0
20007,0
23000,0
25954,0
32945,0
35939,0
42932,0
45925,0
52918,0
55911,0
62904,0
63022,5.24976E-05
63029,5.24976E-05
63039,5.24976E-05
63049,5.24976E-05
63059,5.24976E-05
63109,5.24976E-05
63118,5.24976E-05
63128,5.24976E-05
63138,5.24976E-05
63148,5.24976E-05
63158,5.24976E-05
63208,5.24976E-05
63218,5.24976E-05
63228,5.24976E-05
63238,5.24976E-05
63248,5.24976E-05
63258,5.24976E-05
63308,5.24976E-05
63318,5.24976E-05
63328,5.24976E-05
63338,5.24976E-05
63348,5.24976E-05
63358,5.24976E-05
63407,5.24976E-05
63417,5.24976E-05
63427,5.24976E-05
63437,5.24976E-05
63448,5.24976E-05
63458,5.24976E-05
63508,5.24976E-05
63518,5.24976E-05
63528,5.24976E-05
63538,5.24976E-05
63548,5.24976E-05
63558,5.24976E-05
63608,5.24976E-05
63618,5.24976E-05
63628,5.24976E-05
63638,5.24976E-05
63647,5.24976E-05
63657,5.24976E-05
63707,5.24976E-05
63717,5.24976E-05
63727,5.24976E-05
63737,5.24976E-05
63747,5.24976E-05
63757,5.24976E-05
63807,5.24976E-05
63817,5.24976E-05
63827,5.24976E-05
63837,5.24976E-05
63847,5.24976E-05
63857,5.24976E-05
63907,5.24976E-05
63917,5.24976E-05
63926,5.24976E-05
63936,5.24976E-05
63946,5.24976E-05
63956,5.24976E-05
64006,5.24976E-05
64016,5.24976E-05
64026,5.24976E-05
64036,5.24976E-05
64046,5.24976E-05
64056,5.24976E-05
64106,5.24976E-05
64116,5.24976E-05
64126,5.24976E-05
64136,5.24976E-05
64146,5.24976E-05
64156,5.24976E-05
64206,5.24976E-05
64216,5.24976E-05
64226,5.24976E-05
64236,5.24976E-05
64246,5.24976E-05
64256,5.24976E-05
64306,5.24976E-05
64316,5.24976E-05
64326,5.24976E-05
64336,5.24976E-05
64346,5.24976E-05
64356,5.24976E-05
64406,5.24976E-05
64416,5.24976E-05
64426,5.24976E-05
64436,5.24976E-05
64446,5.24976E-05
64456,5.24976E-05
64505,5.24976E-05
64515,5.24976E-05
64525,5.24976E-05
64535,5.24976E-05
64545,5.24976E-05
64555,6.45392E-05
64556,6.45392E-05
64606,6.55392E-05
64615,6.55392E-05
64625,6.65392E-05
64635,7.45392E-05
