113,0.000111973
123,0.000621345
4,0.001018749
14,0.001018749
133,0.001792329
24,0.002565205
143,0.003403489
34,0.004240857
43,0.004240857
153,0.004824107
53,0.005407356
103,0.005455241
203,0.005866003
205,0.005866003
213,0.005866003
223,0.005866003
233,0.005866003
243,0.005866003
253,0.005877003
257,0.005878003
306,0.005895003
316,0.005902074
326,0.005903074
336,0.006004464
346,0.006013008
356,0.006021255
401,0.006021255
406,0.006021255
412,0.006053035
422,0.006099046
431,0.006123088
441,0.006132521
452,0.006155867
502,0.006162938
512,0.006179062
522,0.006187665
532,0.006196209
542,0.006222151
552,0.006237675
602,0.006245675
612,0.006269212
622,0.006278646
632,0.006365231
642,0.006380756
652,0.006404797
702,0.006405797
712,0.006413797
721,0.006415797
731,0.006417797
741,0.00643293
751,0.006481633
801,0.00649693
811,0.006600376
821,0.006619585
831,0.006627648
841,0.006627648
848,0.006627648
851,0.006627648
901,0.006627648
911,0.006627648
921,0.006627648
931,0.006627648
940,0.006627648
951,0.006627648
1001,0.006627648
1010,0.006627648
1020,0.006627648
1030,0.006627648
1040,0.006627648
1050,0.006627648
1100,0.006627648
1110,0.006627648
1120,0.006627648
1130,0.006628648
1132,0.006628648
1142,0.006633648
1151,0.006634648
1201,0.006634648
1212,0.006634648
1222,0.006634648
1232,0.006634648
1242,0.006634648
1252,0.006635648
1302,0.006635648
1312,0.006635648
1322,0.006635648
1332,0.006635648
1342,0.006635648
1352,0.006635648
1402,0.006635648
1412,0.006635648
1422,0.006635648
1431,0.006635648
1441,0.006635648
1451,0.006635648
1501,0.006635648
1511,0.006635648
1521,0.006635648
1531,0.006635648
1541,0.006635648
1551,0.006635648
1601,0.006635648
1611,0.006635648
1621,0.006635648
1631,0.006635648
1641,0.006635648
1733,0.006636648
1743,0.006636648
1753,0.006636648
1802,0.006636648
1812,0.006636648
1822,0.006636648
1832,0.006636648
1842,0.006636648
1852,0.006636648
1902,0.006636648
1912,0.006636648
1922,0.006636648
1932,0.006636648
1942,0.006636648
1952,0.006637648
2002,0.006779253
2012,0.007012441
2021,0.007101278
2031,0.007103278
2041,0.007119771
2051,0.007119771
2101,0.00715383
2111,0.007191032
2121,0.007198032
2131,0.007217448
2141,0.007230487
2151,0.007233487
2201,0.007233487
2211,0.007234487
2221,0.007251487
2231,0.007275838
2241,0.00728724
2252,0.007349151
2301,0.007364284
2311,0.007387479
2321,0.007455948
2331,0.007476948
2341,0.007577232
2351,0.007612743
2401,0.007660377
2411,0.007675674
2421,0.00770488
2427,0.00770488
2431,0.00770488
2441,0.00770488
2451,0.00770488
2501,0.00770488
2511,0.00770488
2520,0.00770488
2530,0.00770488
2540,0.00770488
2550,0.00770488
2600,0.00770488
2610,0.00770488
2620,0.00770488
2630,0.00770488
2640,0.00770488
2650,0.00770488
2700,0.00770488
2710,0.00770488
2720,0.00770488
2730,0.00770488
2740,0.00770488
2750,0.00770488
2800,0.00770488
2809,0.00770488
2819,0.00770488
2829,0.00770488
2839,0.00770488
2849,0.00770488
2900,0.00770488
2910,0.00770488
