4791152568,$PD,150220109,41,0,0,1.05009,14,0,0,0,0,11,2,247,0,0,0:00:00,0,2,60,GPRMC,A,12.954381,N,12.954381,12.954381,E,77.59549,221,0,0,235946,310516,31/5/16 23:59,,276,*24,3.27,2003,17/2/16,1/6/16 0:01,0,,0
4791153280,$PD,150220109,41,0,0,1.05009,14,0,0,0,0,10,3,241,0,0,0:00:00,0,2,60,GPRMC,A,12.954381,N,12.954381,12.954381,E,77.59549,221,0,0,55,10616,1/6/16 0:00,,0,*30,3.27,2003,17/2/16,1/6/16 0:01,0,,0
4791154132,$PD,150220109,41,0,0,1.05009,14,0,0,0,0,10,3,247,0,0,0:00:00,0,2,60,GPRMC,A,12.954381,N,12.954381,12.954381,E,77.59549,221,0,0,235956,310516,31/5/16 23:59,,277,*24,3.27,2003,17/2/16,1/6/16 0:01,0,,0
4791156006,$PD,150220109,41,0,0,1.05009,14,0,0,0,0,10,3,241,0,0,0:00:00,0,2,60,GPRMC,A,12.954381,N,12.954381,12.954381,E,77.59549,221,0,0,105,10616,1/6/16 0:01,,0,*34,3.27,2003,17/2/16,1/6/16 0:01,0,,0
4791157161,$PD,150220109,41,0,0,1.05009,14,0,0,0,0,10,2,247,0,0,0:00:00,0,2,60,GPRMC,A,12.954381,N,12.954381,12.954381,E,77.59549,221,0,0,6,10616,1/6/16 0:00,,278,*22,3.27,2003,17/2/16,1/6/16 0:01,0,,0
4791158698,$PD,150220109,41,0,0,1.05009,14,0,0,0,0,9,2,241,0,0,0:00:00,0,2,60,GPRMC,A,12.954381,N,12.954381,12.954381,E,77.59549,221,0,0,115,10616,1/6/16 0:01,,0,*0C,3.27,2003,17/2/16,1/6/16 0:01,0,,0
4791159911,$PD,150220109,41,0,0,1.05009,14,0,0,0,0,10,2,247,0,0,0:00:00,0,2,60,GPRMC,A,12.954381,N,12.954381,12.954381,E,77.59549,221,0,0,16,10616,1/6/16 0:00,,279,*22,3.27,2003,17/2/16,1/6/16 0:01,0,,0
4791161351,$PD,150220109,41,0,0,1.05009,14,0,0,0,0,10,2,241,0,0,0:00:00,0,2,60,GPRMC,A,12.954381,N,12.954381,12.954381,E,77.59549,221,0,0,125,10616,1/6/16 0:01,,0,*37,3.27,2003,17/2/16,1/6/16 0:01,0,,0
4791163025,$PD,150220109,41,0,0,1.05009,14,0,0,0,0,10,3,247,0,0,0:00:00,0,2,60,GPRMC,A,12.954381,N,12.954381,12.954381,E,77.59549,221,0,0,26,10616,1/6/16 0:00,,280,*26,3.27,2003,17/2/16,1/6/16 0:02,0,,0
4791164335,$PD,150220109,41,0,0,1.05009,14,0,0,0,0,10,3,241,0,0,0:00:00,0,2,60,GPRMC,A,12.954381,N,12.954381,12.954381,E,77.59549,221,0,0,135,10616,1/6/16 0:01,,0,*37,3.27,2003,17/2/16,1/6/16 0:02,0,,0
